date,open,close,high,low,volume,code
2020-02-06,10306.12,10601.34,10633.17,10214.81,481109434.0,399001
2020-02-07,10569.65,10611.55,10629.15,10441.9,489619557.0,399001
2020-02-10,10577.56,10728.46,10730.05,10551.54,470890837.0,399001
2020-02-11,10749.97,10768.63,10839.19,10678.11,417815190.0,399001
2020-02-12,10735.05,10940.79,10944.63,10724.08,420141761.0,399001
2020-02-13,10936.5,10864.32,10988.23,10820.92,455290399.0,399001
2020-02-14,10854.46,10916.31,11017.65,10822.13,417093369.0,399001
2020-02-17,10974.93,11241.5,11241.5,10974.93,481114964.0,399001
2020-02-18,11244.76,11306.49,11306.49,11143.39,528090836.0,399001
2020-02-19,11300.16,11235.6,11387.99,11229.55,537762852.0,399001
2020-02-20,11278.87,11509.09,11519.07,11248.9,551710619.0,399001
2020-02-21,11506.67,11629.7,11727.89,11493.63,600391734.0,399001
2020-02-24,11620.63,11772.38,11809.75,11548.41,620546346.0,399001
2020-02-25,11537.55,11856.08,11869.41,11350.28,730505831.0,399001
2020-02-26,11677.63,11497.55,11770.51,11453.69,686513098.0,399001
2020-02-27,11555.82,11534.02,11684.5,11401.32,551694823.0,399001
2020-02-28,11150.66,10980.77,11338.35,10962.24,610890436.0,399001
2020-03-02,11115.46,11381.76,11457.42,11053.29,532405548.0,399001
2020-03-03,11597.66,11484.21,11734.18,11378.76,601666152.0,399001
2020-03-04,11411.6,11493.02,11501.8,11273.26,513348245.0,399001
2020-03-05,11644.41,11711.37,11739.84,11521.29,593054204.0,399001
2020-03-06,11555.46,11582.82,11690.2,11541.78,538856740.0,399001
2020-03-09,11363.79,11108.55,11407.47,11100.91,584734799.0,399001
2020-03-10,11016.92,11403.47,11406.3,10916.95,581355154.0,399001
2020-03-11,11436.44,11200.05,11444.78,11197.09,529580220.0,399001
2020-03-12,11022.4,10941.01,11070.41,10842.38,465707947.0,399001
2020-03-13,10382.22,10831.12,10956.51,10380.17,529004538.0,399001
2020-03-16,10867.66,10253.28,10867.66,10217.93,520482615.0,399001
2020-03-17,10337.92,10202.75,10449.33,9885.86,449164288.0,399001
2020-03-18,10294.96,10029.57,10479.78,10029.57,452580806.0,399001
2020-03-19,10023.12,10019.86,10101.8,9719.49,432237748.0,399001
2020-03-20,10150.78,10150.12,10174.51,9964.29,380046974.0,399001
2020-03-23,9828.9,9691.53,9929.96,9659.35,388114615.0,399001
2020-03-24,9900.22,9921.68,9945.92,9634.97,398359284.0,399001
2020-03-25,10171.46,10241.08,10255.58,10111.36,416839382.0,399001
2020-03-26,10161.94,10155.36,10281.57,10112.62,372992275.0,399001
2020-03-27,10300.62,10109.91,10310.53,10105.72,345009875.0,399001
2020-03-30,9953.04,9904.95,9985.38,9791.02,356631369.0,399001
2020-03-31,10008.03,9962.3,10047.98,9925.68,315348323.0,399001
2020-04-01,9967.12,9951.84,10127.1,9927.92,333079526.0,399001
2020-04-02,9910.38,10179.2,10179.2,9896.65,328200762.0,399001
2020-04-03,10155.56,10110.11,10212.91,10069.64,320031271.0,399001
2020-04-07,10312.71,10428.91,10441.74,10296.72,401858318.0,399001
2020-04-08,10372.76,10386.54,10426.4,10344.44,396877235.0,399001
2020-04-09,10453.86,10463.05,10485.3,10401.17,377418832.0,399001
2020-04-10,10459.7,10298.41,10509.0,10265.88,394773437.0,399001
2020-04-13,10225.53,10223.16,10295.17,10173.12,298034338.0,399001
2020-04-14,10300.96,10475.71,10475.71,10276.37,329838758.0,399001
2020-04-15,10468.46,10417.37,10528.74,10404.51,379199307.0,399001
2020-04-16,10361.77,10470.79,10489.13,10346.11,348703809.0,399001
2020-04-17,10562.9,10527.99,10624.54,10507.8,401492380.0,399001
2020-04-20,10553.55,10621.5,10621.5,10523.59,340156237.0,399001
2020-04-21,10577.72,10506.86,10577.72,10394.44,359333292.0,399001
2020-04-22,10424.45,10617.19,10617.19,10409.85,344848571.0,399001
2020-04-23,10657.4,10564.05,10667.01,10557.94,382809729.0,399001
2020-04-24,10565.09,10423.46,10577.03,10388.66,372911396.0,399001
2020-04-27,10449.13,10452.17,10531.39,10367.29,320369787.0,399001
2020-04-28,10477.76,10501.15,10547.75,10194.15,384691530.0,399001
2020-04-29,10461.0,10514.17,10586.57,10449.37,290231989.0,399001
2020-04-30,10575.52,10721.78,10751.75,10575.52,348102531.0,399001
2020-05-06,10618.17,10883.22,10884.34,10613.89,350163179.0,399001
2020-05-07,10899.92,10863.29,10926.83,10832.09,345878890.0,399001
2020-05-08,10923.61,11001.58,11054.31,10904.88,354347891.0,399001
2020-05-11,11053.82,10969.28,11096.28,10902.6,349327540.0,399001
2020-05-12,10972.05,11015.56,11018.93,10871.61,309285832.0,399001
2020-05-13,10978.31,11074.59,11096.62,10954.69,298836840.0,399001
2020-05-14,11026.71,10962.15,11047.38,10955.54,325040791.0,399001
2020-05-15,11013.16,10964.89,11039.68,10919.54,317144620.0,399001
2020-05-18,10969.08,10921.15,11017.5,10858.46,362078883.0,399001
2020-05-19,11023.43,11052.85,11052.85,10978.72,310113850.0,399001
2020-05-20,11056.98,10948.48,11056.98,10914.75,345397378.0,399001
2020-05-21,10999.07,10845.4,11007.14,10818.79,321249943.0,399001
2020-05-22,10832.91,10604.97,10832.91,10559.3,299718973.0,399001
2020-05-25,10602.47,10592.84,10629.61,10532.86,241587532.0,399001
2020-05-26,10655.98,10815.43,10816.71,10647.25,270864207.0,399001
2020-05-27,10823.24,10682.7,10823.24,10657.81,293429898.0,399001
2020-05-28,10680.87,10653.49,10727.99,10505.79,297057868.0,399001
2020-05-29,10615.14,10746.08,10764.87,10588.74,294922963.0,399001
2020-06-01,10837.49,11102.15,11123.2,10837.49,390282215.0,399001
2020-06-02,11133.62,11112.5,11146.85,11059.18,419510303.0,399001
2020-06-03,11154.64,11108.36,11204.52,11100.69,418994914.0,399001
2020-06-04,11146.29,11139.26,11165.14,11080.51,358812109.0,399001
2020-06-05,11153.27,11180.6,11180.6,11087.25,342494966.0,399001
2020-06-08,11266.93,11215.76,11340.03,11195.85,357209054.0,399001
2020-06-09,11238.44,11284.24,11303.54,11195.0,329979840.0,399001
2020-06-10,11296.13,11335.86,11338.24,11249.43,319350340.0,399001
2020-06-11,11328.1,11243.62,11405.01,11180.75,356854713.0,399001
2020-06-12,11017.15,11251.71,11306.14,11003.32,354659284.0,399001
2020-06-15,11241.26,11192.27,11353.16,11192.27,389226931.0,399001
2020-06-16,11312.81,11398.97,11398.97,11293.9,358969343.0,399001
2020-06-17,11421.03,11420.84,11421.03,11330.37,382760432.0,399001
2020-06-18,11416.08,11494.55,11503.38,11397.57,379111989.0,399001
2020-06-19,11505.69,11668.13,11694.89,11500.53,359285018.0,399001
2020-06-22,11680.41,11702.44,11756.86,11658.81,375418585.0,399001
2020-06-23,11711.28,11794.01,11796.41,11651.83,347381202.0,399001
2020-06-24,11813.36,11813.53,11854.99,11760.47,318732823.0,399001
2020-06-29,11780.65,11752.36,11814.64,11695.45,325204254.0,399001
2020-06-30,11828.53,11992.35,12013.6,11827.76,326309198.0,399001
2020-07-01,12024.84,12112.96,12130.3,11945.89,393967638.0,399001
2020-07-02,12095.85,12269.49,12278.83,12055.95,476968053.0,399001
2020-07-03,12295.62,12433.26,12433.68,12232.7,512872022.0,399001
2020-07-06,12519.5,12941.72,12945.71,12519.5,691662554.0,399001
2020-07-07,13084.65,13163.98,13407.19,12997.17,754514989.0,399001
2020-07-08,13170.2,13406.37,13428.94,13059.24,669518605.0,399001
2020-07-09,13399.47,13754.74,13792.63,13385.43,759030061.0,399001
2020-07-10,13662.38,13671.24,13831.61,13599.03,696693798.0,399001
2020-07-13,13699.22,14149.14,14149.14,13699.22,708385661.0,399001
2020-07-14,14121.33,13996.46,14151.0,13698.27,735504941.0,399001
2020-07-15,14017.93,13734.13,14077.56,13646.66,670932923.0,399001
2020-07-16,13731.28,12996.34,13853.44,12966.32,620638145.0,399001
2020-07-17,13002.84,13114.94,13315.44,12916.08,475084791.0,399001
2020-07-20,13303.8,13448.85,13448.85,13032.4,493547250.0,399001
2020-07-21,13480.39,13536.17,13572.93,13396.58,472227273.0,399001
2020-07-22,13507.35,13657.03,13816.67,13459.88,499662235.0,399001
2020-07-23,13511.45,13661.5,13699.53,13281.55,526571744.0,399001
2020-07-24,13547.81,12935.7,13602.79,12868.95,564786345.0,399001
2020-07-27,13013.77,12976.87,13093.84,12838.87,397120543.0,399001
2020-07-28,13107.43,13147.35,13196.62,13022.82,389085726.0,399001
2020-07-29,13117.19,13557.44,13557.44,13085.95,437296046.0,399001
2020-07-30,13595.77,13466.85,13619.49,13432.13,469674081.0,399001
2020-07-31,13464.21,13637.88,13748.03,13399.86,485599240.0,399001
2020-08-03,13771.74,13964.56,13964.56,13712.98,568503399.0,399001
2020-08-04,13966.73,13860.46,14012.71,13779.22,567319447.0,399001
2020-08-05,13859.32,13960.93,13993.67,13726.62,502462551.0,399001
2020-08-06,13972.3,13863.13,13972.3,13661.84,533987159.0,399001
2020-08-07,13813.76,13648.5,13847.2,13411.67,509976826.0,399001
2020-08-10,13576.32,13657.31,13752.29,13453.95,452141806.0,399001
2020-08-11,13668.31,13466.27,13811.52,13450.23,467222537.0,399001
2020-08-12,13437.57,13308.52,13471.82,13026.01,450040573.0,399001
2020-08-13,13373.16,13291.32,13392.35,13254.39,403732808.0,399001
2020-08-14,13272.71,13489.01,13495.97,13242.78,388470905.0,399001
2020-08-17,13542.01,13742.23,13756.61,13490.64,488761721.0,399001
2020-08-18,13748.52,13768.17,13813.02,13692.07,474540674.0,399001
2020-08-19,13741.27,13480.85,13741.27,13472.96,479639740.0,399001
2020-08-20,13387.82,13320.92,13476.07,13270.12,388868522.0,399001
2020-08-21,13445.96,13478.0,13547.79,13373.72,383524065.0,399001
2020-08-24,13565.28,13666.69,13708.12,13418.96,410963577.0,399001
2020-08-25,13692.47,13669.41,13788.49,13620.62,456935754.0,399001
2020-08-26,13680.59,13428.4,13717.9,13376.66,465528431.0,399001
2020-08-27,13465.89,13535.09,13548.66,13348.45,414995080.0,399001
2020-08-28,13509.37,13851.32,13868.3,13483.28,441224941.0,399001
2020-08-31,13929.75,13758.23,13994.14,13755.36,451925309.0,399001
2020-09-01,13729.39,13849.66,13849.66,13662.69,399237742.0,399001
2020-09-02,13881.07,13887.43,13944.16,13737.83,517293506.0,399001
2020-09-03,13871.27,13772.37,13933.42,13722.58,482940140.0,399001
2020-09-04,13501.91,13656.66,13680.06,13487.69,437114877.0,399001
2020-09-07,13633.51,13284.03,13714.32,13232.24,541636078.0,399001
2020-09-08,13315.15,13293.33,13351.57,13118.94,534063541.0,399001
2020-09-09,13107.98,12861.75,13122.76,12778.43,637182218.0,399001
2020-09-10,13001.38,12742.85,13068.23,12709.75,529890220.0,399001
2020-09-11,12711.09,12942.95,12952.47,12702.62,383940432.0,399001
2020-09-14,13024.56,13021.99,13107.28,12921.76,418897620.0,399001
2020-09-15,13032.28,13143.46,13148.17,12976.03,390166190.0,399001
2020-09-16,13123.5,13011.28,13137.72,12947.05,353245371.0,399001
2020-09-17,12970.34,13015.19,13113.77,12870.99,353953413.0,399001
2020-09-18,13026.11,13245.09,13253.68,12987.59,392372452.0,399001
2020-09-21,13280.01,13149.5,13289.6,13135.24,366642924.0,399001
2020-09-22,13052.08,13023.43,13212.24,12981.97,350538221.0,399001
2020-09-23,13044.81,13110.07,13148.94,12991.66,318235561.0,399001
2020-09-24,13018.3,12816.61,13044.38,12816.61,344066224.0,399001
2020-09-25,12876.08,12814.17,12919.61,12764.26,272817051.0,399001
2020-09-28,12860.09,12760.93,12890.9,12752.39,251466291.0,399001
2020-09-29,12843.23,12900.7,12966.85,12798.65,252446035.0,399001
2020-09-30,12948.97,12907.45,13040.04,12834.77,251670816.0,399001
2020-10-09,13161.36,13289.26,13323.81,13145.75,317690303.0,399001
2020-10-12,13386.34,13708.07,13708.07,13382.7,434000413.0,399001
2020-10-13,13678.62,13798.58,13820.56,13622.95,381159337.0,399001
2020-10-14,13781.56,13691.04,13781.78,13664.73,383224866.0,399001
2020-10-15,13702.83,13624.89,13737.08,13617.08,355639109.0,399001
2020-10-16,13611.91,13532.73,13665.58,13439.88,324165933.0,399001
2020-10-19,13638.78,13421.19,13660.54,13393.02,329474818.0,399001
2020-10-20,13417.22,13603.88,13603.88,13371.55,316415075.0,399001
2020-10-21,13613.87,13467.91,13613.87,13396.54,317733958.0,399001
2020-10-22,13419.39,13396.18,13435.41,13252.06,301609581.0,399001
2020-10-23,13405.53,13128.46,13487.11,13110.02,302441217.0,399001
2020-10-26,13056.3,13191.25,13242.63,12922.59,275996974.0,399001
2020-10-27,13159.37,13269.65,13291.8,13146.55,287862557.0,399001
2020-10-28,13273.5,13388.1,13438.47,13188.66,323764777.0,399001
2020-10-29,13219.89,13519.66,13582.31,13200.78,333886232.0,399001
2020-10-30,13544.29,13236.6,13550.36,13204.25,375533727.0,399001
2020-11-02,13269.97,13420.96,13462.42,13258.16,339213437.0,399001
2020-11-03,13476.58,13580.04,13592.92,13414.0,340463044.0,399001
2020-11-04,13586.33,13659.5,13691.69,13544.83,313047922.0,399001
2020-11-05,13802.18,13894.26,13894.26,13728.64,365666338.0,399001
2020-11-06,13932.41,13838.42,13932.41,13708.75,366011525.0,399001
2020-11-09,13934.37,14141.15,14197.85,13934.37,436939493.0,399001
2020-11-10,14121.69,13993.34,14121.69,13908.21,394359787.0,399001
2020-11-11,13925.44,13720.17,13981.99,13715.44,350606539.0,399001
2020-11-12,13789.3,13792.07,13846.87,13724.34,302522399.0,399001
2020-11-13,13755.29,13754.55,13802.71,13620.89,296359045.0,399001
2020-11-16,13811.85,13850.83,13850.83,13669.25,336170767.0,399001
2020-11-17,13843.01,13732.52,13843.01,13628.82,361143824.0,399001
2020-11-18,13710.02,13658.2,13773.58,13602.69,347491905.0,399001
2020-11-19,13633.97,13777.45,13812.78,13578.33,346924664.0,399001
2020-11-20,13789.98,13852.42,13865.72,13773.21,329381876.0,399001
2020-11-23,13871.71,13955.28,14021.5,13795.92,401038362.0,399001
2020-11-24,13958.01,13902.54,13962.34,13848.91,355272728.0,399001
2020-11-25,13923.66,13656.09,13933.79,13656.09,368577403.0,399001
2020-11-26,13651.43,13599.99,13692.73,13452.68,317605031.0,399001
2020-11-27,13627.86,13690.88,13690.88,13542.68,309656151.0,399001
2020-11-30,13720.68,13670.11,13815.49,13634.16,370010452.0,399001
2020-12-01,13650.39,13930.37,13940.9,13646.69,366602678.0,399001
2020-12-02,13950.74,13961.58,13991.45,13858.45,387312122.0,399001
2020-12-03,13955.98,13970.68,14009.51,13889.62,373665932.0,399001
2020-12-04,13933.88,14026.66,14049.21,13903.84,318523976.0,399001
2020-12-07,14021.16,13973.48,14054.88,13958.74,316904139.0,399001
2020-12-08,14000.87,13973.89,14040.5,13942.66,292386041.0,399001
2020-12-09,13998.62,13716.53,14017.35,13710.86,336123707.0,399001
2020-12-10,13672.05,13731.34,13814.8,13621.13,290107302.0,399001
2020-12-11,13767.48,13555.14,13771.96,13431.55,345765946.0,399001
2020-12-14,13583.19,13692.13,13695.32,13511.78,289848403.0,399001
2020-12-15,13682.28,13763.31,13783.04,13641.72,283983718.0,399001
2020-12-16,13791.41,13751.09,13807.18,13709.8,296906457.0,399001
2020-12-17,13746.28,13889.87,13901.83,13688.83,330101245.0,399001
2020-12-18,13911.83,13854.12,13939.93,13806.62,312867299.0,399001
2020-12-21,13858.66,14134.85,14134.85,13819.7,343926153.0,399001
2020-12-22,14085.29,13882.3,14172.77,13872.5,385393431.0,399001
2020-12-23,13912.52,14015.02,14078.13,13897.11,368469493.0,399001
2020-12-24,13998.36,13915.57,14048.62,13867.66,356961843.0,399001
2020-12-25,13879.24,14017.06,14017.06,13835.52,338254125.0,399001
2020-12-28,14020.95,14044.1,14112.59,13959.14,373252547.0,399001
2020-12-29,14042.79,13970.21,14082.5,13915.89,371600319.0,399001
2020-12-30,13970.45,14201.57,14208.68,13968.09,351919991.0,399001
2020-12-31,14226.28,14470.68,14476.55,14226.28,372217264.0,399001
2021-01-04,14516.12,14827.47,14859.09,14486.25,435497759.0,399001
2021-01-05,14760.25,15147.57,15149.1,14716.79,458934763.0,399001
2021-01-06,15221.44,15187.61,15295.07,14987.37,433240718.0,399001
2021-01-07,15178.35,15356.4,15356.4,15101.67,469284072.0,399001
2021-01-08,15402.74,15319.29,15453.18,15162.71,420062728.0,399001
2021-01-11,15353.08,15115.38,15420.68,15011.59,439456644.0,399001
2021-01-12,15053.87,15460.03,15460.03,15020.26,386861602.0,399001
2021-01-13,15491.07,15365.43,15597.97,15240.9,432697298.0,399001
2021-01-14,15283.56,15070.13,15354.12,15033.47,396172477.0,399001
2021-01-15,15030.54,15031.7,15120.27,14772.06,364498330.0,399001
2021-01-18,14980.5,15269.27,15309.79,14898.88,364069404.0,399001
2021-01-19,15278.53,15003.99,15314.05,14954.35,395125729.0,399001
2021-01-20,15023.74,15223.36,15246.78,14958.22,340287545.0,399001
2021-01-21,15251.67,15520.6,15608.38,15251.67,410627802.0,399001
2021-01-22,15508.94,15628.73,15632.33,15381.6,396161440.0,399001
2021-01-25,15594.81,15710.19,15895.88,15534.25,403516911.0,399001
2021-01-26,15637.39,15352.42,15637.39,15328.41,350296020.0,399001
2021-01-27,15328.87,15413.84,15446.82,15107.04,338372167.0,399001
2021-01-28,15169.1,14913.21,15228.5,14881.8,354135178.0,399001
2021-01-29,15039.89,14821.99,15096.25,14609.64,368670239.0,399001
2021-02-01,14841.71,15024.24,15036.38,14797.41,337066645.0,399001
2021-02-02,15057.44,15335.66,15341.48,14981.33,329951253.0,399001
2021-02-03,15360.42,15233.15,15435.53,15218.57,348166748.0,399001
2021-02-04,15135.85,15105.94,15285.88,14908.76,353546025.0,399001
2021-02-05,15167.64,15007.3,15250.1,14996.29,319867072.0,399001
2021-02-08,15066.46,15269.63,15299.65,14945.84,283194247.0,399001
2021-02-09,15330.3,15630.57,15635.38,15275.39,294171493.0,399001
2021-02-10,15702.2,15962.25,16010.4,15632.14,282691189.0,399001
2021-02-18,16275.98,15767.44,16293.09,15697.72,368451369.0,399001
2021-02-19,15660.49,15823.11,15840.16,15443.24,389976847.0,399001
2021-02-22,15818.77,15336.95,15818.77,15336.95,499458715.0,399001
2021-02-23,15174.72,15243.25,15411.03,15146.89,401025757.0,399001
2021-02-24,15281.4,14870.66,15318.85,14709.13,390506017.0,399001
2021-02-25,15016.63,14828.8,15036.42,14794.73,359680058.0,399001
2021-02-26,14480.74,14507.45,14713.12,14396.45,344992175.0,399001
2021-03-01,14670.11,14857.34,14864.58,14614.01,345047273.0,399001
2021-03-02,14958.22,14751.12,14987.07,14616.16,356856079.0,399001
2021-03-03,14679.84,14932.39,14932.39,14612.85,355071769.0,399001
2021-03-04,14780.9,14416.06,14780.9,14357.19,394177032.0,399001
2021-03-05,14156.01,14412.31,14531.99,14122.59,380474052.0,399001
2021-03-08,14513.79,13863.81,14597.75,13859.95,403288319.0,399001
2021-03-09,13803.25,13475.72,13844.23,13289.38,423493921.0,399001
2021-03-10,13721.24,13563.34,13750.26,13480.42,323860289.0,399001
2021-03-11,13598.2,13866.37,13904.47,13535.24,345429537.0,399001
2021-03-12,13934.23,13897.03,13934.23,13716.01,365574447.0,399001
2021-03-15,13793.52,13520.07,13793.52,13389.98,350777471.0,399001
2021-03-16,13574.56,13642.95,13652.55,13439.73,355213124.0,399001
2021-03-17,13605.78,13809.77,13842.88,13490.42,346442223.0,399001
2021-03-18,13850.6,13963.92,14003.77,13832.7,345129123.0,399001
2021-03-19,13738.21,13606.0,13837.23,13522.94,351720343.0,399001
2021-03-22,13605.7,13760.97,13797.3,13565.17,363003414.0,399001
2021-03-23,13754.88,13607.27,13794.47,13506.17,378007554.0,399001
2021-03-24,13529.93,13407.35,13651.9,13378.88,356871391.0,399001
2021-03-25,13318.97,13421.16,13489.29,13252.24,336651052.0,399001
2021-03-26,13493.36,13769.68,13810.97,13493.36,339440051.0,399001
2021-03-29,13802.51,13771.26,13895.61,13684.43,346056089.0,399001
2021-03-30,13751.21,13888.44,13933.32,13717.59,344427901.0,399001
2021-03-31,13870.71,13778.67,13870.71,13678.67,307597894.0,399001
2021-04-01,13812.64,13979.69,13992.75,13808.32,303168627.0,399001
2021-04-02,14042.13,14122.61,14178.1,14008.85,315603445.0,399001
2021-04-06,14176.21,14083.34,14194.36,14045.92,306439793.0,399001
2021-04-07,14100.85,13979.31,14100.85,13856.97,353216374.0,399001
2021-04-08,13906.82,13989.94,14037.45,13845.12,371110792.0,399001
2021-04-09,13965.21,13813.31,13977.28,13769.19,329891222.0,399001
2021-04-12,13811.59,13495.72,13867.16,13454.27,358445818.0,399001
2021-04-13,13490.39,13528.31,13671.36,13484.0,331435012.0,399001
2021-04-14,13550.87,13738.0,13756.74,13550.87,329418978.0,399001
2021-04-15,13705.13,13680.27,13705.13,13539.07,334500977.0,399001
2021-04-16,13718.23,13720.74,13755.45,13575.62,350580906.0,399001
2021-04-19,13714.39,14117.8,14121.21,13667.75,386402864.0,399001
2021-04-20,14062.5,14101.9,14215.28,14035.23,377912337.0,399001
2021-04-21,14010.59,14151.15,14176.95,13978.57,334944494.0,399001
2021-04-22,14219.24,14209.44,14244.49,14091.11,323863296.0,399001
2021-04-23,14213.36,14351.86,14386.62,14208.4,339826974.0,399001
2021-04-26,14419.85,14224.45,14529.43,14212.22,374636822.0,399001
2021-04-27,14211.58,14264.08,14266.6,14106.83,332469465.0,399001
2021-04-28,14238.56,14398.38,14398.96,14190.64,316299930.0,399001
2021-04-29,14416.85,14464.08,14516.22,14330.09,321125477.0,399001
2021-04-30,14437.17,14438.57,14522.46,14343.06,334698374.0,399001
2021-05-06,14355.4,14210.6,14398.58,14088.04,340721677.0,399001
2021-05-07,14243.71,13933.81,14280.04,13933.81,374631268.0,399001
2021-05-10,13945.78,13917.97,14035.6,13828.82,371141629.0,399001
2021-05-11,13814.28,13966.79,13996.7,13696.73,384836321.0,399001
2021-05-12,13922.15,14064.87,14078.33,13872.1,350865061.0,399001
2021-05-13,13907.18,13917.65,14027.55,13866.11,375178027.0,399001
2021-05-14,13960.33,14208.78,14214.14,13872.63,393512074.0,399001
2021-05-17,14234.7,14456.54,14538.76,14234.7,368414670.0,399001
2021-05-18,14462.41,14450.6,14497.9,14345.99,318020479.0,399001
2021-05-19,14399.76,14484.45,14544.2,14359.02,333265853.0,399001
2021-05-20,14455.61,14535.1,14582.4,14431.8,363477660.0,399001
2021-05-21,14582.07,14417.46,14634.6,14386.12,333801139.0,399001
2021-05-24,14436.36,14506.61,14506.61,14295.48,346864639.0,399001
2021-05-25,14533.95,14846.45,14862.19,14509.78,373859833.0,399001
2021-05-26,14850.28,14793.68,14860.64,14762.2,387486578.0,399001
2021-05-27,14796.05,14897.19,14955.3,14720.67,381108198.0,399001
2021-05-28,14899.33,14852.88,14977.25,14778.82,406059488.0,399001
2021-05-31,14874.89,14996.38,14996.38,14836.15,386280136.0,399001
2021-06-01,14963.95,15034.78,15039.02,14820.74,408299575.0,399001
2021-06-02,15044.94,14857.91,15051.21,14793.74,412423077.0,399001
2021-06-03,14850.51,14761.13,14947.6,14759.82,381460448.0,399001
2021-06-04,14704.19,14870.91,14989.21,14667.53,365385748.0,399001
2021-06-07,14879.49,14862.6,14883.55,14760.2,368529441.0,399001
2021-06-08,14867.95,14716.98,14973.81,14625.29,384769394.0,399001
2021-06-09,14698.35,14718.4,14762.64,14641.83,374275396.0,399001
2021-06-10,14715.14,14893.59,14940.3,14699.31,417002091.0,399001
2021-06-11,14918.49,14801.24,14920.87,14738.62,452636325.0,399001
2021-06-15,14806.69,14673.34,14829.97,14564.56,407939610.0,399001
2021-06-16,14663.48,14295.93,14667.24,14290.23,378002707.0,399001
2021-06-17,14291.94,14472.37,14489.51,14291.94,363403293.0,399001
2021-06-18,14510.56,14583.67,14635.5,14449.06,401390198.0,399001
2021-06-21,14563.05,14641.29,14721.69,14468.74,408885610.0,399001
2021-06-22,14678.37,14696.29,14706.5,14564.5,424480132.0,399001
2021-06-23,14713.84,14843.83,14882.14,14641.47,414389395.0,399001
2021-06-24,14876.73,14784.8,14877.64,14718.89,399919912.0,399001
2021-06-25,14799.53,15003.85,15036.77,14797.34,400202230.0,399001
2021-06-28,15049.77,15150.17,15166.56,15031.21,383096255.0,399001
2021-06-29,15187.81,14999.8,15187.81,14991.18,378668799.0,399001
2021-06-30,15015.29,15161.7,15175.75,14978.3,356128253.0,399001
2021-07-01,15203.07,15038.88,15206.15,15001.89,389507874.0,399001
2021-07-02,14937.73,14670.71,14937.73,14652.74,355554619.0,399001
2021-07-05,14666.68,14718.66,14782.57,14597.87,366939853.0,399001
2021-07-06,14745.45,14667.65,14779.3,14480.87,400447287.0,399001
2021-07-07,14592.75,14940.05,14966.23,14545.29,384821024.0,399001
2021-07-08,14984.25,14882.9,15033.34,14856.93,439891607.0,399001
2021-07-09,14805.81,14844.36,14887.6,14583.55,422903624.0,399001
2021-07-12,14970.13,15161.52,15222.17,14870.83,484442460.0,399001
2021-07-13,15151.09,15189.29,15232.15,15077.34,475437231.0,399001
2021-07-14,15141.04,15056.32,15215.63,15021.99,482609243.0,399001
2021-07-15,15014.91,15169.33,15170.64,14899.31,460528434.0,399001
2021-07-16,15144.08,14972.21,15165.75,14962.97,443357816.0,399001
2021-07-19,14958.62,14992.9,15033.6,14856.64,428204849.0,399001
2021-07-20,14879.27,15011.35,15031.88,14859.71,381815991.0,399001
2021-07-21,15070.17,15212.6,15264.1,15061.09,452527201.0,399001
2021-07-22,15258.73,15262.19,15290.06,15172.1,491053564.0,399001
2021-07-23,15248.25,15028.57,15248.25,14989.5,528056142.0,399001
2021-07-26,14982.9,14630.85,14982.9,14376.33,511818605.0,399001
2021-07-27,14640.26,14093.64,14741.87,14093.64,528560726.0,399001
2021-07-28,13967.44,14086.42,14207.39,13727.48,479015280.0,399001
2021-07-29,14390.29,14515.32,14544.11,14277.97,439058985.0,399001
2021-07-30,14482.78,14473.21,14522.12,14294.48,477543397.0,399001
2021-08-02,14463.21,14798.16,14806.86,14395.33,507482138.0,399001
2021-08-03,14745.91,14736.92,14844.52,14656.2,508005497.0,399001
2021-08-04,14715.75,14990.11,14990.11,14683.35,446623231.0,399001
2021-08-05,14901.96,14872.23,14990.65,14800.42,471332106.0,399001
2021-08-06,14902.69,14827.41,14915.73,14722.13,442732262.0,399001
2021-08-09,14738.37,14941.44,14980.15,14682.94,447591253.0,399001
2021-08-10,14919.52,15057.59,15057.59,14863.08,473971709.0,399001
2021-08-11,15048.87,15021.17,15101.13,14969.08,491529126.0,399001
2021-08-12,14972.49,14901.97,15037.58,14857.91,503465038.0,399001
2021-08-13,14839.51,14799.03,14994.61,14717.67,490216202.0,399001
2021-08-16,14756.48,14693.74,14800.22,14660.08,472002083.0,399001
2021-08-17,14696.19,14350.65,14750.93,14308.63,509253047.0,399001
2021-08-18,14371.82,14454.11,14500.14,14284.85,446857540.0,399001
2021-08-19,14456.18,14487.36,14570.63,14357.73,453525645.0,399001
2021-08-20,14376.9,14253.53,14448.92,14100.92,440685557.0,399001
2021-08-23,14296.95,14535.88,14558.47,14260.08,481272141.0,399001
2021-08-24,14558.96,14663.55,14710.01,14496.89,508316470.0,399001
2021-08-25,14657.65,14697.5,14697.5,14562.82,474861480.0,399001
2021-08-26,14701.92,14415.46,14701.92,14409.88,518249334.0,399001
2021-08-27,14382.18,14436.9,14537.15,14366.15,511404220.0,399001
2021-08-30,14482.97,14423.37,14546.74,14339.38,551681254.0,399001
2021-08-31,14407.94,14328.38,14418.26,14157.55,530028207.0,399001
2021-09-01,14336.07,14314.09,14418.61,14058.25,601813174.0,399001
2021-09-02,14294.54,14277.34,14348.82,14226.42,522249781.0,399001
